App,IP,Service,Connections,Traffic Size,,,App,IP,,,,,,,# of apps connected,# of unique IPS,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.252.238,benign,48,15083,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.252.238,4,,,,216.58.220.195,1,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,13.32.252.240,benign,27,1995,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,13.32.252.240,1,,,,23.21.109.80,1,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.249,benign,990,341425,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.249,1,,,,23.21.127.44,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.254,benign,31,13827,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,13.32.252.254,6,,,,23.21.149.230,1,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.254,benign,47,15938,,,../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.254,6,,,,23.21.161.88,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.254,benign,52,20648,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.254,6,,,,23.21.179.102,1,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,13.32.252.254,benign,66,20510,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.254,6,,,,23.21.184.118,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.254,benign,120,38941,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.254,6,,,,23.21.185.121,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.254,benign,190,65333,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.254,6,,,,23.21.188.196,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.3,benign,4,264,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.3,2,,,,23.21.206.153,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.3,benign,20,3291,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.3,2,,,,23.21.213.177,1,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,13.32.252.30,benign,292,111668,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,13.32.252.30,1,,,,23.21.220.230,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.33,benign,48,14194,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.33,2,,,,23.21.235.118,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.33,benign,200,55290,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.33,2,,,,23.21.245.215,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.35,benign,892,975217,,,../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.35,6,,,,23.21.45.2,1,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.252.35,benign,918,976933,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.252.35,6,,,,23.21.50.196,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.35,benign,1064,987149,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.35,6,,,,23.21.55.135,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.35,benign,1074,987171,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.35,6,,,,23.21.55.15,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.35,benign,3127,3871644,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.35,6,,,,23.21.82.19,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.35,benign,3550,3601474,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.35,6,,,,23.21.86.203,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.39,benign,56,8807,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.39,1,,,,23.222.137.25,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.46,benign,35,7786,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.46,2,,,,23.23.112.168,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.46,benign,147,42497,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.46,2,,,,23.23.124.18,1,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.48,benign,43,14951,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.48,2,,,,23.23.143.116,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.48,benign,103,38240,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.48,2,,,,23.23.151.189,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.5,benign,50,16587,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.5,5,,,,23.23.152.103,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.5,benign,65,20117,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.5,5,,,,23.23.164.246,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.5,benign,75,23325,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.5,5,,,,23.23.72.114,1,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.5,benign,225,82189,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.5,5,,,,23.23.98.220,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.5,benign,415,116303,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.5,5,,,,23.239.21.127,1,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.50,benign,31,7031,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,13.32.252.50,4,,,,23.36.177.59,1,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.252.50,benign,34,18539,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.252.50,4,,,,23.59.156.161,1,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,13.32.252.50,benign,45,16895,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.50,4,,,,23.59.157.47,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.50,benign,72,27391,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.50,4,,,,23.6.166.225,1,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.51,benign,41,13035,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.51,4,,,,24.244.4.12,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.51,benign,46,14111,,,../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.51,4,,,,24.244.4.17,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.51,benign,49,15406,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.51,4,,,,24.244.4.20,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.51,benign,105,26528,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.51,4,,,,24.244.4.45,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.54,benign,910,1009145,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.54,2,,,,24.244.4.58,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.54,benign,1577,1680736,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.54,2,,,,3.208.108.107,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.67,benign,34,18896,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,13.32.252.67,1,,,,3.89.232.216,1,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,13.32.252.72,benign,1076,1214887,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,13.32.252.72,4,,,,31.3.237.180,1,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.72,benign,1227,1354257,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.72,4,,,,31.3.237.190,1,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.72,benign,2254,2567941,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.72,4,,,,34.193.128.80,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.72,benign,2387,2446459,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.72,4,,,,34.194.244.234,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.82,benign,16,3658,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.82,2,,,,34.194.33.92,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,13.32.252.82,benign,20,5414,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.82,2,,,,34.196.210.139,1,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,13.32.252.86,benign,2,132,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,13.32.252.86,2,,,,34.196.35.65,1,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,13.32.252.86,benign,8,590,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,13.32.252.86,2,,,,34.197.29.73,1,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.89,benign,100,35070,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,13.32.252.89,7,,,,34.201.78.192,1,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,13.32.252.89,benign,209,75756,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.89,7,,,,34.202.151.108,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.89,benign,262,99705,,,../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.89,7,,,,34.204.119.228,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.89,benign,635,217088,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,13.32.252.89,7,,,,34.206.136.87,1,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.89,benign,747,257542,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.89,7,,,,34.208.56.43,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.89,benign,877,318482,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,13.32.252.89,7,,,,34.210.16.21,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.89,benign,1271,465056,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.89,7,,,,34.210.177.68,1,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.9,benign,39,7154,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,13.32.252.9,5,,,,34.210.236.76,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.9,benign,1085,1215287,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,13.32.252.9,5,,,,34.214.35.56,1,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,13.32.252.9,benign,1123,1287677,,,../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.9,5,,,,34.216.121.227,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,13.32.252.9,benign,3505,4001062,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,13.32.252.9,5,,,,34.224.139.62,1,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.9,benign,7296,8846510,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,13.32.252.9,5,,,,34.225.251.13,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.91,benign,4,264,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,13.32.252.91,1,,,,34.225.77.205,1,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.255.14,benign,270,261864,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,13.32.255.14,1,,,,34.227.255.10,1,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,13.32.255.239,benign,2445,2695813,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,13.32.255.239,1,,,,34.230.113.253,1,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,13.57.77.238,benign,28,8760,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,13.57.77.238,1,,,,34.230.162.183,1,,,,
../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,13.94.251.209,benign,59,6976,,,../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,13.94.251.209,1,,,,34.232.92.167,1,,,,
../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,13.95.170.235,benign,6,3490,,,../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,13.95.170.235,1,,,,34.233.178.21,1,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,130.211.33.175,ads,47,16834,,,../pcaps/Android9.0/com.parking.game.apk.pcap,130.211.33.175,2,,,,34.233.47.112,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,130.211.33.175,ads,55,20330,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,130.211.33.175,2,,,,34.233.50.53,1,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,130.248.148.107,benign,41,12937,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,130.248.148.107,1,,,,34.234.226.37,1,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,142.147.92.5,benign,2,180,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,142.147.92.5,1,,,,34.235.193.168,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,147.75.91.150,benign,16,4989,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,147.75.91.150,1,,,,34.235.63.107,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,151.101.52.157,benign,33,9937,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,151.101.52.157,2,,,,34.235.94.173,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,151.101.52.157,benign,40,10751,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,151.101.52.157,2,,,,34.237.207.190,1,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,151.101.53.194,benign,77,60814,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,151.101.53.194,1,,,,34.239.211.125,1,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,151.101.54.110,benign,8,554,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,151.101.54.110,2,,,,34.239.238.98,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,151.101.54.110,benign,3420,4291119,,,../pcaps/Android9.0/com.parking.game.apk.pcap,151.101.54.110,2,,,,34.241.185.190,1,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,152.195.32.7,benign,48,25519,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,152.195.32.7,1,,,,34.242.4.184,1,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,152.199.4.33,ads,105,74545,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,152.199.4.33,1,,,,34.247.139.241,1,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,157.240.3.20,benign,6,434,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,157.240.3.20,25,,,,35.157.163.79,1,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,157.240.3.20,benign,15,3761,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,157.240.3.20,25,,,,35.157.45.181,1,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,157.240.3.20,benign,27,8574,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,157.240.3.20,25,,,,35.157.89.251,1,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,157.240.3.20,benign,27,9139,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,157.240.3.20,25,,,,35.161.36.209,1,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,157.240.3.20,benign,36,11699,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,157.240.3.20,25,,,,35.165.220.205,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,157.240.3.20,benign,36,19266,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,157.240.3.20,25,,,,35.170.194.9,1,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,157.240.3.20,benign,55,19664,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,157.240.3.20,25,,,,35.172.163.138,1,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,157.240.3.20,benign,57,15452,,,../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,157.240.3.20,25,,,,35.184.115.180,1,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,157.240.3.20,benign,62,19839,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,157.240.3.20,25,,,,35.186.229.7,1,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,157.240.3.20,benign,67,22830,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,157.240.3.20,25,,,,35.188.40.5,1,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,157.240.3.20,benign,68,15622,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,157.240.3.20,25,,,,35.201.97.85,1,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,157.240.3.20,benign,82,24058,,,../pcaps/Android9.0/com.parking.game.apk.pcap,157.240.3.20,25,,,,35.224.100.132,1,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,157.240.3.20,benign,102,59489,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,157.240.3.20,25,,,,35.226.172.250,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,157.240.3.20,benign,107,36568,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,157.240.3.20,25,,,,38.71.5.31,1,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,157.240.3.20,benign,132,42971,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,157.240.3.20,25,,,,38.71.5.33,1,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,157.240.3.20,benign,134,76251,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,157.240.3.20,25,,,,38.71.5.50,1,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,157.240.3.20,benign,151,73152,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,157.240.3.20,25,,,,40.112.162.49,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,157.240.3.20,benign,161,66668,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,157.240.3.20,25,,,,40.85.218.175,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,157.240.3.20,benign,180,66456,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,157.240.3.20,25,,,,40.85.226.227,1,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,157.240.3.20,benign,404,191482,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,157.240.3.20,25,,,,5.188.239.5,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,157.240.3.20,benign,632,229390,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,157.240.3.20,25,,,,50.16.200.22,1,,,,
../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,157.240.3.20,benign,661,357964,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,157.240.3.20,25,,,,50.16.214.119,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,157.240.3.20,benign,747,264302,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,157.240.3.20,25,,,,50.16.244.244,1,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,157.240.3.20,benign,1222,494682,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,157.240.3.20,25,,,,50.17.190.29,1,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,157.240.3.20,benign,1261,357294,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,157.240.3.20,25,,,,50.17.252.121,1,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,157.240.3.29,benign,49,19401,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,157.240.3.29,7,,,,50.18.197.23,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,157.240.3.29,benign,117,74677,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,157.240.3.29,7,,,,50.19.219.51,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,157.240.3.29,benign,120,75327,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,157.240.3.29,7,,,,50.19.219.59,1,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,157.240.3.29,benign,513,423353,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,157.240.3.29,7,,,,50.19.246.4,1,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,157.240.3.29,benign,669,504860,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,157.240.3.29,7,,,,50.19.84.89,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,157.240.3.29,benign,902,836266,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,157.240.3.29,7,,,,52.0.176.64,1,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,157.240.3.29,benign,1913,1441206,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,157.240.3.29,7,,,,52.0.209.190,1,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,157.240.3.35,benign,48,10609,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,157.240.3.35,6,,,,52.17.12.211,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,157.240.3.35,benign,52,13317,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,157.240.3.35,6,,,,52.174.46.206,1,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,157.240.3.35,benign,89,46491,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,157.240.3.35,6,,,,52.18.156.83,1,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,157.240.3.35,benign,423,231652,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,157.240.3.35,6,,,,52.18.62.215,1,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,157.240.3.35,benign,1158,586271,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,157.240.3.35,6,,,,52.19.123.102,1,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,157.240.3.35,benign,1569,932427,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,157.240.3.35,6,,,,52.2.81.136,1,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,172.217.0.35,benign,37,9607,,,../pcaps/Android9.0/com.parking.game.apk.pcap,172.217.0.35,1,,,,52.20.69.101,1,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,172.217.10.35,benign,56,14273,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,172.217.10.35,1,,,,52.200.213.37,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,172.217.11.67,benign,39,9820,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,172.217.11.67,1,,,,52.202.131.98,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,172.217.12.163,benign,28,4896,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,172.217.12.163,2,,,,52.202.82.209,1,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,172.217.12.163,benign,148,29621,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,172.217.12.163,2,,,,52.203.114.139,1,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,172.217.13.99,benign,42,9959,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,172.217.13.99,1,,,,52.204.39.159,1,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,172.217.14.193,benign,21,5394,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,172.217.14.193,5,,,,52.205.208.135,1,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,172.217.14.193,benign,61,33959,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,172.217.14.193,5,,,,52.206.244.24,1,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,172.217.14.193,benign,93,58333,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,172.217.14.193,5,,,,52.206.73.180,1,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,172.217.14.193,benign,215,118108,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,172.217.14.193,5,,,,52.207.193.235,1,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,172.217.14.193,benign,237,136363,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,172.217.14.193,5,,,,52.208.89.113,1,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,172.217.14.194,benign,5,361,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,172.217.14.194,8,,,,52.21.172.146,1,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,172.217.14.194,benign,17,5018,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,172.217.14.194,8,,,,52.210.180.106,1,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,172.217.14.194,benign,24,6454,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,172.217.14.194,8,,,,52.210.181.54,1,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,172.217.14.194,benign,32,9548,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,172.217.14.194,8,,,,52.211.57.3,1,,,,
